reactant1,reactant2,reactants,product,products,v,logv
CNCCCN1CCCC1,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCCN1CCCC1.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,14.5,1.1613680022349748
CNCCCN1CCCC1,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCCN1CCCC1.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1.CCCCCCCCC(CC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,11.5,1.0606978403536118
CNCCCN1CCCC1,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCCN1CCCC1.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1.CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,20.5,1.3117538610557542
CNCCCN1CCCC1,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCCN1CCCC1.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1.CCCCCCCCCCC(C)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,69.5,1.841984804590114
CNCCCN1CCCC1,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCCN1CCCC1.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,3314.0,3.520352504083318
CNCCCN1CCCC1,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCCN1CCCC1.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,3023.5,3.4805099729419604
CN(C)CCN,O=C(OCCCC)/C=C\C(OCCCC)=O,CN(C)CCN.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(NCCN(C)C)C(=O)OCCCC,CCCCOC(=O)CC(NCCN(C)C)C(=O)OCCCC,10.0,1.0
CN(C)CCN,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)CCN.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC,16.5,1.2174839442139063
CN(C)CCN,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN(C)CCN.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(NCCN(C)C)C(=O)OCCCCCCCC,CCCCCCCCOC(=O)CC(NCCN(C)C)C(=O)OCCCCCCCC,16.0,1.2041199826559248
CN(C)CCN,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN(C)CCN.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(NCCN(C)C)C(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)CC(NCCN(C)C)C(=O)OCCCCCC(C)C,19.5,1.290034611362518
CN(C)CCN,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)CCN.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(C)C,18.0,1.255272505103306
CN(C)CCN,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)CCN.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(C)C,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(C)C.CCCCCCCCC(CC)OC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC,16.5,1.2174839442139063
CN(C)CCN,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)CCN.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(C)C,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(C)C.CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC,19.5,1.290034611362518
CN(C)CCN,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)CCN.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(C)C,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(C)C.CCCCCCCCCCC(C)OC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC,67.5,1.8293037728310249
CN(C)CCN,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)CCN.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(C)C,4374.0,3.640878778701618
CN(C)CCN,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)CCN.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCN(C)C,267.0,2.4265112613645754
CN(CCNC)C,O=C(OCCCC)/C=C\C(OCCCC)=O,CN(CCNC)C.O=C(OCCCC)/C=C\C(OCCCC)=O,CNCCN(C)C,CNCCN(C)C,11.5,1.0606978403536118
CN(CCNC)C,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCNC)C.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN(C)C,CNCCN(C)C,14.5,1.1613680022349748
CN(CCNC)C,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN(CCNC)C.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CNCCN(C)C,CNCCN(C)C,12.0,1.0791812460476249
CN(CCNC)C,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN(CCNC)C.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CNCCN(C)C,CNCCN(C)C,17.0,1.2304489213782739
CN(CCNC)C,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCNC)C.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN(C)C,CNCCN(C)C,10.5,1.021189299069938
CN(CCNC)C,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCNC)C.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN(C)C,CNCCN(C)C,15.5,1.1903316981702914
CN(CCNC)C,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCNC)C.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN(C)C,CNCCN(C)C,19.0,1.2787536009528289
CN(CCNC)C,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCNC)C.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN(C)C,CNCCN(C)C,37.0,1.568201724066995
CN(CCNC)C,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCNC)C.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN(C)C,CNCCN(C)C,656.5,2.8172347304254983
CN(CCNC)C,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(CCNC)C.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCN(C)C,CNCCN(C)C,1079.0,3.0330214446829107
CN1CCN(CCCN)CC1,O=C(OCCCC)/C=C\C(OCCCC)=O,CN1CCN(CCCN)CC1.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCCCC,CCCCOC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCCCC,17.0,1.2304489213782739
CN1CCN(CCCN)CC1,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCN(CCCN)CC1.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC,11.5,1.0606978403536118
CN1CCN(CCCN)CC1,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN1CCN(CCCN)CC1.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCCCCCCCC,CCCCCCCCOC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCCCCCCCC,15.0,1.1760912590556813
CN1CCN(CCCN)CC1,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN1CCN(CCCN)CC1.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCCCCCC(C)C,16.0,1.2041199826559248
CN1CCN(CCCN)CC1,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCN(CCCN)CC1.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCN(C)CC1,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCN(C)CC1.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC,7.5,0.8750612633917001
CN1CCN(CCCN)CC1,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCN(CCCN)CC1.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC,CCCCCCCCC(CC)OC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC.CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCN(C)CC1,15.5,1.1903316981702914
CN1CCN(CCCN)CC1,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCN(CCCN)CC1.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCN(C)CC1,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCN(C)CC1.CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC,17.0,1.2304489213782739
CN1CCN(CCCN)CC1,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCN(CCCN)CC1.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(C)OC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCN(C)CC1,47.0,1.6720978579357175
CN1CCN(CCCN)CC1,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCN(CCCN)CC1.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCN(C)CC1,1818.5,3.2597133053907306
CN1CCN(CCCN)CC1,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCN(CCCN)CC1.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCN(C)CC1,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCCN1CCN(C)CC1.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC,763.5,2.88280904139244
CN1CCNCCC1,O=C(OCCCC)/C=C\C(OCCCC)=O,CN1CCNCCC1.O=C(OCCCC)/C=C\C(OCCCC)=O,CN1CCCNCC1,CN1CCCNCC1,54.0,1.7323937598229686
CN1CCNCCC1,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCCC1.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCCNCC1,CN1CCCNCC1,12.5,1.0969100130080565
CN1CCNCCC1,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN1CCNCCC1.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN1CCCNCC1,CN1CCCNCC1,13.5,1.130333768495006
CN1CCNCCC1,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN1CCNCCC1.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN1CCCNCC1,CN1CCCNCC1,14.5,1.1613680022349748
CN1CCNCCC1,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCCC1.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCCNCC1,CN1CCCNCC1,9.0,0.9542425094393249
CN1CCNCCC1,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCCC1.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCCNCC1,CN1CCCNCC1,13.5,1.130333768495006
CN1CCNCCC1,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCCC1.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCCNCC1,CN1CCCNCC1,22.5,1.3521825181113625
CN1CCNCCC1,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCCC1.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCCNCC1,CN1CCCNCC1,64.0,1.806179973983887
CN1CCNCCC1,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCCC1.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCCNCC1,CN1CCCNCC1,2999.5,3.4770488662734738
CN1CCNCCC1,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCCC1.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCCNCC1,CN1CCCNCC1,5731.0,3.7582304084577496
CN1CCNCC1,O=C(OCCCC)/C=C\C(OCCCC)=O,CN1CCNCC1.O=C(OCCCC)/C=C\C(OCCCC)=O,CN1CCNCC1,CN1CCNCC1,94.0,1.9731278535996988
CN1CCNCC1,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1,CN1CCNCC1,62.5,1.7958800173440752
CN1CCNCC1,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN1CCNCC1.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN1CCNCC1,CN1CCNCC1,56.5,1.7520484478194385
CN1CCNCC1,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN1CCNCC1.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN1CCNCC1,CN1CCNCC1,55.5,1.7442929831226763
CN1CCNCC1,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1,CN1CCNCC1,172.0,2.2355284469075487
CN1CCNCC1,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1,CN1CCNCC1,317.0,2.5010592622177517
CN1CCNCC1,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1,CN1CCNCC1,422.0,2.625312450961674
CN1CCNCC1,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1,CN1CCNCC1,158.0,2.1986570869544226
CN1CCNCC1,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1,CN1CCNCC1,218.0,2.338456493604605
CN1CCNCC1,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN1CCNCC1,CN1CCNCC1,833.5,2.920905604164024
CN(C)C1CCNCC1,O=C(OCCCC)/C=C\C(OCCCC)=O,CN(C)C1CCNCC1.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(C(=O)OCCCC)N1CCC(N(C)C)CC1,CCCCOC(=O)CC(C(=O)OCCCC)N1CCC(N(C)C)CC1,36.5,1.5622928644564746
CN(C)C1CCNCC1,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)C1CCNCC1.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,23.5,1.3710678622717363
CN(C)C1CCNCC1,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CN(C)C1CCNCC1.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N1CCC(N(C)C)CC1,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N1CCC(N(C)C)CC1,17.0,1.2304489213782739
CN(C)C1CCNCC1,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CN(C)C1CCNCC1.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(C(=O)OCCCCCC(C)C)N1CCC(N(C)C)CC1,CC(C)CCCCCOC(=O)CC(C(=O)OCCCCCC(C)C)N1CCC(N(C)C)CC1,17.0,1.2304489213782739
CN(C)C1CCNCC1,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)C1CCNCC1.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(C(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,22.5,1.3521825181113625
CN(C)C1CCNCC1,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)C1CCNCC1.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)CC(C(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,CCCCCCCCC(CC)OC(=O)CC(C(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1.CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,32.5,1.5118833609788744
CN(C)C1CCNCC1,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)C1CCNCC1.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1.CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,194.0,2.287801729930226
CN(C)C1CCNCC1,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)C1CCNCC1.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1.CCCCCCCCCCC(C)OC(=O)CC(C(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,130.5,2.1156105116742996
CN(C)C1CCNCC1,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)C1CCNCC1.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,6190.5,3.7917257279330974
CN(C)C1CCNCC1,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CN(C)C1CCNCC1.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(C(=O)OCC(CC)CCCC)N1CCC(N(C)C)CC1,14656.0,4.166015456323775
